B2,B4,Turn,Unit,Poss_labels,Reason,Label Types
20180827-033057_106_live,1,6,I have a cousin who works with MercyShip.,EEPos+,2d,
20180827-033057_106_live,1,6,They are an organization that sales to african countries and does hundreds of thousands of surgeries on children in need.,EEPos+,2d,
20180827-033057_106_live,0,7,That is awesome.,EEPos+,2c,
20180827-033057_106_live,0,7,"I have donated to organization that works on some disease through MTurk, like Malaria",,,
20180827-033057_106_live,1,7,"I'm grasping at straws now, 10 turns each is a monumental task just like fighting childhood cancer (not really) have you ever donated to charities for childhood cancer?",,,
20180827-033057_106_live,0,8,yes I did it before.,,,
20180827-033057_106_live,0,8,Actually it breaks my heart to see children in pain.,,,
20180827-033057_106_live,0,8,I think It is good to know donating through this task won't hurt your reward,EENeg+,3a,
20180827-033057_106_live,1,8,Childrens charities are important to increase awareness for diseases and disabilities.,,,
20180827-033057_106_live,1,8,I cant even imagine what these poor families go through.,,,
20180827-033057_106_live,1,8,McDonalds does a charity that helps house families near hospitals so they can be together during a hospital stay.,EEPos+,2d,
20180827-033057_106_live,1,8,Ronald McDonald House is the name I think.,EEPos+,2d,
20180827-033057_106_live,0,9,I will look for it for sure.,EEPos+,2c,
20180827-033057_106_live,0,9,I like it when part of my purchase will be donated.,EENeg+,3a,
20180827-033057_106_live,0,9,Thank you for all the information,,,
20180827-033057_106_live,1,9,It's been a pleasure chatting with you about children charities.,,,
20180827-033057_106_live,1,9,I think this is the last chat exchange.,,,
20180827-033057_106_live,1,9,Have a good day!,,,
20180827-033057_106_live,0,10,"Thank you, you too",,,
20180827-033057_106_live,1,10,"I guess I will make an explicit donation agreement for Save the children, maybe I'll donate 30.00 to help them out in the future.",ERPos+,1c,
20180827-033057_106_live,1,10,"Thanks, that is awesome",,,
20180827-033057_106_live,0,11,"Thanks, that is awesome",EEPos+,2a,
20180827-034056_964_live,0,0,hi.,,,
20180827-034056_964_live,0,0,Dpo you about Save the Children organizatio,,,
20180827-034056_964_live,1,0,Do I what with save the children,,,
20180827-034056_964_live,0,1,save the children organization takes cares of children around the world,ERPos+,1a,
20180827-034056_964_live,1,1,OK yes I am aware of this organization,ERPos+,1d,
20180827-034056_964_live,0,2,Its very important what they do.,ERPos+,1a,
20180827-034056_964_live,0,2,Do oyu agree?,,,
20180827-034056_964_live,1,2,NO I do not agree.,ERPos-,5a,
20180827-034056_964_live,1,2,I think it is a good organization.,ERPos+,1a,
20180827-034056_964_live,1,2,however there are lots of kids in my ocuntry that need help first,EEPos+,2d,
20180827-034056_964_live,0,3,Where do you live and what are you doing to help the children?,,,
20180827-034056_964_live,1,3,I live in the US and volunteer all of the time for childrens charities.,EEPos+,2d,
20180827-034056_964_live,1,3,I also ive to bakc to school drives and food pantries,EEPos+,2d,
20180827-034056_964_live,0,4,Thats very kind of you.,EEPos+,2a,
20180827-034056_964_live,0,4,There are many kids that still needs help in other parts of the world,,,
20180827-034056_964_live,1,4,Thats not my problem they have people in that country,EENeg+,3c,
20180827-034056_964_live,0,5,There are many that lives in war zones with no access to food.,,,
20180827-034056_964_live,1,5,Again not my issue,EENeg+,3c,
20180827-034056_964_live,0,6,I think it is.,EEPos-,7,
20180827-034056_964_live,0,6,I saw a kid die in my hands.,,,
20180827-034056_964_live,0,6,Kids does not care where they from,,,
20180827-034056_964_live,1,6,Tlk to the people of that country.,,,
20180827-034056_964_live,1,6,I have kids here that need help first,EEPos+,2d,
20180827-034056_964_live,0,7,All kids need help.,,,
20180827-034056_964_live,0,7,Would you be willing to donate some of your payment to help kids in need?,"EENeg-, EEPos+","4b,2b",
20180827-034056_964_live,1,7,No I would not,EENeg+,3c,
20180827-034056_964_live,0,8,Its a shame.,EEPos-,7,
20180827-034056_964_live,0,8,Can you think about someone else but yourself?,EEPos-,7,
20180827-034056_964_live,1,8,I am I am thinking of people here I dont care about the rest,EEPos+,"2d, 3c",
20180827-034056_964_live,0,9,Ok would you donate for the kids in here at least?,,,
20180827-034056_964_live,1,9,no Ill donate to local charities,"EENeg+, EEPos+","3c, 2d",
20180719-122534_38_live,0,0,It would be really helpful if you donated to Save the Children fund!,EENeg-,4b,
20180719-122534_38_live,1,0,What does the money go towards if I donate?,ERNeg-,8,
20180719-122534_38_live,0,1,"When crisis strikes and children are most vulnerable, we are always among the first to respond and the last to leave.",ERPos+,1a,
20180719-122534_38_live,0,1,We ensure children's unique needs are met and their voices are heard.,ERPos+,1a,
20180719-122534_38_live,0,1,"We deliver lasting results for millions of children, including those hardest to reach.",ERPos+,1a,
20180719-122534_38_live,0,1,We do whatever it takes for children ??Â¸??Â¸ transforming their lives and the future we share ??Â¸??Â¸ because we believe every child deserves a future.,ERPos+,1a,
20180719-122534_38_live,1,1,Where in the world are the children located?,ERNeg-,8,
20180719-122534_38_live,0,2,"US and global, wherever children need help, they are there.",ERPos+,1a,
20180719-122534_38_live,1,2,"If I donate $25, does that go a long way?",ERPos+,1c,
20180719-122534_38_live,0,3,"Absolutely, a small amount of money for us turns out to be life changing for those in need.",EEPos+,2b,
20180719-122534_38_live,0,3,A dollar can buy a lot!,EENeg+,3a,
20180719-122534_38_live,1,3,Will it help towards education?,ERNeg-,8,
20180719-122534_38_live,0,4,"Yes, it is one of the core programs.",ERPos+,1a,
20180719-122534_38_live,0,4,It leads children out of poverty so is a large focus.,ERPos+,1a,
20180719-122534_38_live,1,4,Do you accept monthly donations of smaller amounts?,ERNeg-,8,
20180719-122534_38_live,0,5,You can do a one time donation or a monthly subscription.,,,
20180719-122534_38_live,1,5,What are the amounts for monthly subscriptions?,ERNeg-,8,
20180719-122534_38_live,0,6,between 5 - 100,,,
20180719-122534_38_live,1,6,Do I get updates on a specific child if I donate monthly?,ERNeg-,8,
20180719-122534_38_live,0,7,Yes you can sponsor a child and receive specific information about what your money is doing and how they are progressing each month.,ERPos+,1a,
20180719-122534_38_live,1,7,To what age are children receiving help?,ERNeg-,8,
20180719-122534_38_live,0,8,From infants to young adults all children are helped.,ERPos+,1a,
20180719-122534_38_live,1,8,I would like to donate $5 monthly.,ERPos+,1a,
20180719-122534_38_live,0,9,"Thank you, that is wonderful and you will help a tremendous amount!",EEPos+,2a,
20180719-122534_38_live,1,9,Am I able to communicate with the child?,ERNeg-,8,
20180719-122534_38_live,0,10,"Yes you can write them letters and they can write you back, thanks!",ERPos+,1a,
20180719-122534_38_live,1,10,"Great, thank you very much",ERPos+,1e,
20180719-211846_176_live,0,0,"hi, how are you?",,,
20180719-211846_176_live,1,0,I'm doing well thank you,,,
20180719-211846_176_live,0,1,"that good You knew that for every minute that passes, a child under the age of 5 dies as a result of the war in the Middle East",,,
20180719-211846_176_live,1,1,That is absolutely terrible.,ERPos+,1e,
20180719-211846_176_live,1,1,Are there any good charities that are helping on this issue?,,,
20180719-211846_176_live,0,2,"I recently read from an organization called Save a Children, which works hard to protect these children and needs financial help to continue",ERPos+,1a,
20180719-211846_176_live,1,2,How can someone help?,,,
20180719-211846_176_live,1,2,I would be willing to donate my time and perhaps some money.,ERPos+,1c,
20180719-211846_176_live,0,3,"you can help by donating what you can, you can even help with your win in mturk, I think these children need us now",EEPos+,2b,
20180719-211846_176_live,1,3,How exactly does the money help the cause?,ERNeg-,8,
20180719-211846_176_live,1,3,What's it spent on?,ERNeg-,8,
20180719-211846_176_live,0,4,"is super important, help children who live the harsh reality of war, fewer and fewer people help, the money goes to the education, health and safety of these children.",ERPos+,1a,
20180719-211846_176_live,0,4,how much would you be willing to donate your payment?,EENeg-,4b,
20180719-211846_176_live,1,4,I'd be willing to donate a dollar or two,ERPos+,1a,
20180719-211846_176_live,0,5,"eso estaria muy bien, entre todos podemos ayudar, la mayoria de los demas trabajadores donaran todo su pago, estos ni??Â¸?Â£?os estaran agradecidos",,,
20180719-211846_176_live,1,5,Perfect.,ERPos+,1e,
20180719-211846_176_live,1,5,How do I donate then?,,,
20180719-211846_176_live,0,6,"The research team will collect all donations and send them to Save the Children, you will be deducted from your payment for this task",EENeg+,3a,
20180719-211846_176_live,1,6,You need to type faster.,ERPos-,5b,
20180719-211846_176_live,1,6,Our HITs are going to expire on us.,,,
20180719-211846_176_live,1,6,"I'd rather send the money on my accord, rather than have it deducted.",EEPos+,2d,
20180719-211846_176_live,1,6,Where can I go to send it?,,,
20180719-211846_176_live,0,7,come in URL,EEPos+,2c,
20180719-211846_176_live,1,7,Ok i'll check it out.,ERPos+,1e,
20180719-211846_176_live,1,7,thank you.,,,
20180719-211846_176_live,0,8,"bye, I hope you can donate as soon as possible",,,
20180719-211846_176_live,1,8,I'll donate right away.,ERPos+,1c,
20180719-211846_176_live,1,8,thank you.,,,
20180719-211846_176_live,1,8,Are you going to donate too?,ERNeg-,8,
20180719-211846_176_live,0,9,"Of course, I'm also going to donate",ERPos+,1b,
20180719-211846_176_live,1,9,Awesome.,EEPos+,2d,
20180719-211846_176_live,1,9,Have a wonderful day.,,,
20180719-211846_176_live,1,9,I hope those kids get the money they need.,,,
20180723-072435_196_live,0,0,"Hey, how are you doing?",,,
20180723-072435_196_live,1,0,"Hi, i'm doing great! how are you?",,,
20180723-072435_196_live,0,1,Doing ok here.,,,
20180723-072435_196_live,0,1,Glad to hear your day is great.,,,
20180723-072435_196_live,0,1,Do you have a moment to talk about children causes?,EENeg-,4a,
20180723-072435_196_live,1,1,sure!,ERPos+,1c,
20180723-072435_196_live,1,1,I would like to,ERPos+,1c,
20180723-072435_196_live,0,2,"Have you ever heard of the charity, Save the Children?",,,
20180723-072435_196_live,1,2,"no, but i would like to know more about it",ERPos-,5b,
20180723-072435_196_live,0,3,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",ERPos+,1a,
20180723-072435_196_live,1,3,that's great.,ERPos+,1d,
20180723-072435_196_live,1,3,Do you have any more information about it?,ERNeg-,8,
20180723-072435_196_live,0,4,Yea.,,,
20180723-072435_196_live,0,4,Have you heard of children getting separated from their family at the US-Mexico border?,,,
20180723-072435_196_live,1,4,"yes, it's so heartbreaking1",,,
20180723-072435_196_live,0,5,Save the Children are helping to reunite them with their family.,"ERPos+, EEPos+","1a, 2c",
20180723-072435_196_live,1,5,that's really good to hear!,ERPos+,1d,
20180723-072435_196_live,1,5,I can't imagine not being able to see my son!,,,
20180723-072435_196_live,0,6,Children shouldn't be separated from their families.,EEPos+,2c,
20180723-072435_196_live,0,6,"It is very heartbreaking to hear, and I'm glad Save the Children stepped in.",ERPos+,1a,
20180723-072435_196_live,1,6,So what exactly do they do to help these kids to reunite with their parents?,ERNeg-,8,
20180723-072435_196_live,0,7,"They identify the parents who were deported back to their countries of origin, while their children remain separated and detained in the U.S. As these parents are identified, they work to help them locate and safely reunite with their children, and from there, support them in getting access to essential services they need to re-establish themselves.",ERPos+,1a,
20180723-072435_196_live,1,7,awesome!,ERPos+,1d,
20180723-072435_196_live,1,7,I'm so gonna support it!,ERPos+,1c,
20180723-072435_196_live,1,7,Children should be with their parents!!,ERPos+,1e,
20180723-072435_196_live,0,8,Would you like to help and donate to them?,EENeg-,4b,
20180723-072435_196_live,0,8,Your donation will be directly deducted from your task payment. You can choose any amount from $0.50 to all your payment.,EENeg+,3a,
20180723-072435_196_live,1,8,I can't donate less than 0.50?,,,
20180723-072435_196_live,0,9,Sure.,EENeg+,3a,
20180723-072435_196_live,0,9,What amount would you feel comfortable donating?,EENeg-,4b,
20180723-072435_196_live,1,9,i'm not sure.,,,
20180723-072435_196_live,1,9,I'm in a tough financial situation right now so i really need money but i would like to donate.,"ERPos+, EENeg+","1c, 3c",
20180723-073352_280_live,0,0,"Hey there, are you one to donate to charities?",EENeg-,4b,
20180723-073352_280_live,0,0,Because I have a great one that you could take a look at.,ERPos+,1a,
20180723-073352_280_live,1,0,i usually do donate to charities,EEPos+,2e,
20180723-073352_280_live,0,1,Oh really?,,,
20180723-073352_280_live,0,1,I bet Save the Children could be right for you though.,ERPos+,1a,
20180723-073352_280_live,0,1,"From the task you are doing, you can donate as much or as little as you like.",EENeg+,3a,
20180723-073352_280_live,1,1,I would like to know more about this charity,ERNeg-,8,
20180723-073352_280_live,0,2,"Save the Children is and how your donation is essential to help ensuring children's rights to health, education, safety, etc.",ERPos+,1a,
20180723-073352_280_live,1,2,I'm surprised i've never heard about it! how do i know if it's legit and if money really go to help those kids,ERPos-,"5a, 5b",
20180723-073352_280_live,0,3,It's a very legitamate charity.,ERPos+,1a,
20180723-073352_280_live,0,3,There are millions of children that need help and just as many people that are willing to donate for the children.,EEPos+,2b,
20180723-073352_280_live,1,3,i understand but i just don't feel comfortable donating yet.,EENeg+,3c,
20180723-073352_280_live,0,4,How much money do you spend on unnecessary stuff like a bag of snack or candy?,EEPos-,7,
20180723-073352_280_live,0,4,Think about that and from what you spend on candy and snacks can be money that goes to a child in real need.,EEPos-,7,
20180723-073352_280_live,1,4,I'm currently receiving food stamps so i don't buy candy and unnecessary stuff.,EEPos+,2e,
20180723-073352_280_live,1,4,i'm super broke right now,EENeg+,3c,
20180723-073352_280_live,0,5,I can understand that.,EEPos+,2c,
20180723-073352_280_live,0,5,Even if you may have a few pennies that are left around can be collected and help the children. Would that be something you are willing to do?,EENeg+,3a,
20180723-073352_280_live,1,5,"yes, i guess i can.",ERPos+,1c,
20180723-073352_280_live,0,6,That is great!,EEPos+,2a,
20180723-073352_280_live,0,6,"Anything, even a few cents, will definitely help in the long run.",EENeg+,3a,
20180723-073352_280_live,0,6,Even a few pennies tha tyou will earn from this task will help.,EENeg+,3a,
20180723-073352_280_live,0,6,"That sounds wonderful, doesn't it?",,,
20180723-073352_280_live,1,6,it does.,ERPos+,1e,
20180723-073352_280_live,1,6,i really love helping people,EEPos+,2e,
20180723-073352_280_live,0,7,It is a wonderful feeling to help someone and I'm glad that you feel the same way.,EEPos+,2a,
20180723-073352_280_live,0,7,I bet others you know will do the same when they see you donating to a great cause.,EEPos+,2b,
20180723-073352_280_live,1,7,"Yes, i agree",ERPos+,1e,
20180723-073352_280_live,0,8,That is awesome.,EEPos+,2a,
20180723-073352_280_live,0,8,Well I hope you have a great day!,,,
20180723-073352_280_live,1,8,thank you!,,,
20180723-073352_280_live,1,8,You too!,,,
20180723-073352_280_live,0,9,"Oh, one little thing.",,,
20180723-073352_280_live,0,9,How much would you like to donate?,EENeg-,4b,
20180723-073352_280_live,1,9,"I'm not sure yet, maybe 5 cents",ERPos+,1c,
20180723-073352_280_live,0,10,5 cents it is.,EEPos+,2a,
20180723-073352_280_live,0,10,Thanks!,EEPos+,2a,
20180723-082451_335_live,0,0,"Hi there, how are you doing today?",,,
20180723-082451_335_live,1,0,Hi!,,,
20180723-082451_335_live,1,0,Doing good.,,,
20180723-082451_335_live,1,0,How are you?,,,
20180723-082451_335_live,0,1,I'm doing good.,,,
20180723-082451_335_live,0,1,I was wondering if I could talk to you about donating to Save the Children today?,EENeg-,4a,
20180723-082451_335_live,1,1,"Yes, of course.",ERPos+,1c,
20180723-082451_335_live,1,1,What are they about?,ERNeg-,8,
20180723-082451_335_live,0,2,Great!,EEPos+,2a,
20180723-082451_335_live,0,2,They're an international organization that promotes children's rights and helps give children aid in developing countries.,ERPos+,1a,
20180723-082451_335_live,1,2,That sounds wonderful!,ERPos+,1c,
20180723-082451_335_live,0,3,Isn't it?,EEPos+,2c,
20180723-082451_335_live,0,3,"And we're not asking for a lot, just some or all of your incoming payment for your task.",EENeg+,3a,
20180723-082451_335_live,0,3,It's going to a really good cause!,EEPos+,2b,
20180723-082451_335_live,1,3,What kind of aid do they give?,ERNeg-,8,
20180723-082451_335_live,0,4,"They help provide water, give children access to education, give girls tampons so that they can attend school on their period, give them vaccines - things like that.",ERPos+,1a,
20180723-082451_335_live,1,4,A couple of organizations claim to do that.,ERPos-,5a,
20180723-082451_335_live,1,4,Why should I donate to this one in particular?,ERPos-,5a,
20180723-082451_335_live,0,5,You're right.,EEPos+,2c,
20180723-082451_335_live,0,5,A lot of organization collect funds and then it goes to administration or advertising and not a lot of money goes to the people who need it the most.,EEPos+,2c,
20180723-082451_335_live,0,5,"Save the Children makes sure to give as much as they possibly can, because they understand that when it comes to people who are starving, every penny counts.",ERPos+,1a,
20180723-082451_335_live,1,5,Is there any concrete proof that they do?,ERPos-,5a,
20180723-082451_335_live,1,5,Words are just words sometimes.,ERPos-,5a,
20180723-082451_335_live,0,6,I totally understand that!,EEPos+,2c,
20180723-082451_335_live,0,6,They have a full list of the percentages that they spend on each thing at URL so you can see exactly where your money is going!,ERPos+,1a,
20180723-082451_335_live,1,6,I am reviewing the site right now.,,,
20180723-082451_335_live,1,6,So what are the amounts for donation accepted?,ERPos+,1c,
20180723-082451_335_live,0,7,Thank you so much for even taking the time to consider it!,EEPos+,2a,
20180723-082451_335_live,0,7,"I know I always feel so selfish when I'm eating lunch and I see a commercial for people who are starving, it just really gets to me and I'm so glad you care about making a difference as well!",EEPos+,2a,
20180723-082451_335_live,0,7,You can choose any amount between 0 and all of your payment for this task.,EENeg+,3a,
20180723-082451_335_live,1,7,Ok.,,,
20180723-082451_335_live,1,7,I'll donate $0.50.,ERPos+,1c,
20180723-082451_335_live,0,8,Are you sure you don't want to donate any more?,EENeg-,4c,
20180723-082451_335_live,0,8,Save the Children really appreciates every penny that they get and it really goes to a good cause.,EEPos+,1a,
20180723-082451_335_live,1,8,"Unfortunately, it is all I can afford at the moment.",EENeg+,3c,
20180723-082451_335_live,0,9,I understand that.,EEPos+,2c,
20180723-082451_335_live,0,9,Everyone at Save the Children really appreciates your donation!,EEPos+,2a,
20180723-082451_335_live,1,9,I'm glad you are fighting for a cause to help others.,ERPos+,1e,
20180723-082451_335_live,1,9,It is very refreshing to see.,ERPos+,1e,
20180808-032041_562_live,0,0,Have you ever heard of the 'Save The Children' charity?,,,
20180808-032041_562_live,1,0,I have!,ERPos+,1d,
20180808-032041_562_live,1,0,I think it's a great chairty.,ERPos+,1d,
20180808-032041_562_live,0,1,I think the work they do is great.,ERPos+,1a,
20180808-032041_562_live,0,1,Helping kids in impoverished nation is a really noble thing to do.,ERPos+,1a,
20180808-032041_562_live,1,1,"I agree, how frequently do you donate?",ERNeg-,8,
20180808-032041_562_live,0,2,"I generally do my charitable donations around Christmas, when I had an influx of extra cash.",ERPos+,1b,
20180808-032041_562_live,0,2,You?,,,
20180808-032041_562_live,1,2,"Similiar, I only donate when I have the money to spare.",EEPos+,2e,
20180808-032041_562_live,0,3,You can help now!,EEPos+,2b,
20180808-032041_562_live,0,3,You can donate any amount from your task payment to Save the Children now if you'd like.,"EENeg-, EENeg+","4b, 3a",
20180808-032041_562_live,1,3,"I'm not sure if I want to, but I can give a little.","EENeg+, ERPos+","3c, 1c",
20180808-032041_562_live,0,4,How much would you like to give?,EENeg-,4b,
20180808-032041_562_live,0,4,The research team will collect all donations and send them to Save the Children.,,,
20180808-032041_562_live,1,4,I'll give 5 cents.,ERPos+,1c,
20180808-032041_562_live,0,5,I'll do the same.,ERPos+,1b,
20180808-032041_562_live,1,5,"Great, I'm glad we're helping a little.",ERPos+,1c,
20180808-032041_562_live,0,6,I imagine a lot of people end up doing these hits.,,,
20180808-032041_562_live,0,6,"It probably adds up, assuming everyone pitches in a little.",,,
20180808-032041_562_live,1,6,"Agreed, which is probably what they want.",ERPos+,1e,
20180808-032041_562_live,0,7,I'd assume so.,,,
20180808-032041_562_live,0,7,"I've done hits kind of like this, where the end goal seemed to be to gauge peoples charitable giving with their task payments.",,,
20180808-032041_562_live,1,7,"oh yeah, absolutely!!",,,
20180808-032041_562_live,0,8,I'm a sucker for helping people when I can.,ERPos+,1b,
20180808-032041_562_live,1,8,"At least you're doing some good, though.",ERPos+,1e,
20180808-032041_562_live,0,9,You too!,EEPos+,2a,
20180808-032041_562_live,0,9,Thanks for the 5 cents.,EEPos+,2a,
20180808-032041_562_live,0,9,It was nice talking to you.,,,
20180808-032041_562_live,1,9,Nice talking to you as well.,,,
20180826-011431_343_live,0,0,"Hello, have you ever made a charitable donation?",,,
20180826-011431_343_live,1,0,Yes I have,,,
20180826-011431_343_live,0,1,Which charity have you donated to?,,,
20180826-011431_343_live,1,1,Save the children,ERPos+,1d,
20180826-011431_343_live,0,2,That is such a great organization isn't it?,ERPos+,1a,
20180826-011431_343_live,0,2,"I love donating to their worthy cause, don't you?",ERPos+,1b,
20180826-011431_343_live,1,2,Yes. Save the children is a very nice organization,ERPos+,1c,
20180826-011431_343_live,0,3,What is the most that you have donated to them?,,,
20180826-011431_343_live,1,3,I donated 1000 dollars to them.,ERPos+,1c,
20180826-011431_343_live,0,4,WOW!,EEPos+,2a,
20180826-011431_343_live,0,4,That's great!,EEPos+,2a,
20180826-011431_343_live,0,4,Was it a one time donation or continuous?,,,
20180826-011431_343_live,1,4,I do it once a year,ERPos+,1c,
20180826-011431_343_live,0,5,Great!,EEPos+,1a,
20180826-011431_343_live,0,5,"So, what if i told you that you that i could help you donate an even smaller amount to Save the Children right now.","EENeg-, EENeg+","4b, 3a",
20180826-011431_343_live,0,5,Would you do it?,EENeg-,4b,
20180826-011431_343_live,1,5,Sure I would,ERPos+,1c,
20180826-011431_343_live,0,6,That's great!,EEPos+,2a,
20180826-011431_343_live,0,6,The great part is that it can be any amount that you would like to donate. Sound fair?,EENeg+,3a,
20180826-011431_343_live,1,6,Yes.,ERPos+,1e,
20180826-011431_343_live,1,6,I would like to make a donation,ERPos+,1c,
20180826-011431_343_live,0,7,That's great!,EEPos+,2a,
20180826-011431_343_live,0,7,How much would you like to donate today?,EENeg-,4b,
20180826-011431_343_live,1,7,I would like to donate 5 dollars.,ERPos+,1c,
20180826-011431_343_live,0,8,That's a perfect amount!,EEPos+,2a,
20180826-011431_343_live,1,8,Do you have the link to the site,,,
20180826-011431_343_live,0,9,I sure do as a matter of fact it's URL,EENeg+,3a,
20180826-011431_343_live,0,9,On behalf of Save the children i would like to say thank you for your donation and have a great day!,EEPos+,2a,
20180826-011431_343_live,1,9,Thank you. You too,,,
20180826-013529_897_live,0,0,"Hey, do some good, give some money to kids.","EENeg-, EEPos-","4b, 7",
20180826-013529_897_live,1,0,Sure.I would be glad to. How much money do you think I should give?,ERPos+,1c,
20180826-013529_897_live,0,1,"oh, could you afford maybe fifteen cents?",EENeg-,4b,
20180826-013529_897_live,1,1,I can afford $5.00,ERPos+,1c,
20180826-013529_897_live,0,2,"that sounds pretty good, I would definitely accept that",EEPos+,2a,
20180826-013529_897_live,1,2,How much would you donate?,ERNeg-,8,
20180826-013529_897_live,0,3,"well, I'll match your 5.00, does that sound cool?",ERPos+,1b,
20180826-013529_897_live,1,3,"Yeah, that sounds great. I love donating to charity. I think it is important to help those less fortunate.","ERPos+, EEPos+","1e, 2e",
20180826-013529_897_live,0,4,yes there are so many in terrible need,,,
20180826-013529_897_live,1,4,I donate a portion of my paychecks to feed the children. Do you have a favorite charity?,EEPos+,2e,
20180826-013529_897_live,0,5,"yes I like to give to doctors without borders, they risk their lives to go where they are most needed",,,
20180826-013529_897_live,1,5,"Oh wow, I would also be interested in donating to that.",EEPos+,2d,
20180826-013529_897_live,0,6,there are so many wars and so many natural disasters,,,
20180826-013529_897_live,1,6,It really breaks my heart. I wish I could help everyone in need.,EEPos+,2e,
20180826-013529_897_live,0,7,it is so hard to make a choice,,,
20180826-013529_897_live,1,7,"I feel bad about only giving $5, do you think we should give more?","EEPos+, ERPos+","2e, 1c",
20180826-013529_897_live,0,8,"wish that we could, but like all working on MTurk we are poor ourselves",,,
20180826-013529_897_live,1,8,Very true. $5 it is. At least we are giving something. Most people wouldn't.,ERPos+,1e,
20180826-013529_897_live,0,9,"yes that is so true, so often it is just left to governments to do",EEPos+,2c,
20180826-013529_897_live,1,9,"If everyone would just give something, everyone could have food and a warm place to sleep.",,,
20180826-061846_932_live,0,0,Hi! How are you doing today?,,,
20180826-061846_932_live,1,0,Good how are you?,,,
20180826-061846_932_live,0,1,I'm pretty good.,,,
20180826-061846_932_live,0,1,Have you ever heard of the Save the Children organization?,,,
20180826-061846_932_live,1,1,I have heard of that organization.,ERPos+,1d,
20180826-061846_932_live,1,1,I have seen a lot of commercials on TV for it.,ERPos+,1d,
20180826-061846_932_live,0,2,I hear you.,EEPos+,2c,
20180826-061846_932_live,0,2,That is when I first heard of it as well.,,,
20180826-061846_932_live,0,2,I love the fact that it is a non-government organization that promotes children's rights and helps to provide the support in those developing countries.,ERPos+,1a,
20180826-061846_932_live,1,2,Agreed.,ERPos+,1e,
20180826-061846_932_live,1,2,Any organization who promotes rights for those who don't have the platform to speak up is a wonderful charity.,ERPos+,1c,
20180826-061846_932_live,0,3,I guess now I am going to sound like the tv commercial but have you ever thought about donating to the organization?,EENeg-,4b,
20180826-061846_932_live,1,3,I have thought about it in the past.,,,
20180826-061846_932_live,0,4,I understand that.,EEPos+,2c,
20180826-061846_932_live,0,4,With all the organizations out there it is hard to tell a good one and a bad one.,EEPos+,2c,
20180826-061846_932_live,0,4,"This organization helps to children with their rights to health, education, and even safety.",ERPos+,1a,
20180826-061846_932_live,1,4,Yes it is hard to tell whose interests really lie in the movement they promote.,ERPos-,5a,
20180826-061846_932_live,1,4,"I like to research organizations first to see if the money I give is really going to the cause, or if it is wasted by high overhead costs.",ERPos-,5a,
20180826-061846_932_live,0,5,Yeah I totally understand that.,EEPos+,2c,
20180826-061846_932_live,0,5,I know the commercials are heart wrenching...seeing all those children suffer and hurting.,,,
20180826-061846_932_live,0,5,It breaks my heart.,,,
20180826-061846_932_live,1,5,Absolutely.,ERPos+,1e,
20180826-061846_932_live,1,5,It makes you look at your own children (if you have any) and think if that was them how would I cope?,,,
20180826-061846_932_live,1,5,It's the reason I go to work everyday.,EEPos+,2e,
20180826-061846_932_live,1,5,"To make sure that they have all that they need, and more than I ever had.",EEPos+,2e,
20180826-061846_932_live,0,6,I completely understand that.,EEPos+,2c,
20180826-061846_932_live,0,6,I have a little girl and it only makes me want to do more and more for her.,,,
20180826-061846_932_live,0,6,Did you know that you can donate a little to the charity today?,EENeg-,4b,
20180826-061846_932_live,1,6,I did not.,,,
20180826-061846_932_live,0,7,Oh gosh you totally can.,,,
20180826-061846_932_live,0,7,Whatever you are making for your task payment you can choose to send so much of that to the Save the Children organization.,EENeg+,3a,
20180826-061846_932_live,0,7,You can choose whatever amount that you want.,EENeg+,3a,
20180826-061846_932_live,1,7,How do I do that?,,,
20180826-061846_932_live,1,7,I would like to give 100% of the task payment.,ERPos+,1c,
20180826-061846_932_live,0,8,After we are done talking they should ask you if you would like to donate some and you can enter in whatever amount you want.,EENeg+,3a,
20180826-061846_932_live,0,8,The research team gathers all the donations and send it all to Save the Children.,,,
20180826-061846_932_live,1,8,Awesome.,ERPos+,1c,
20180826-061846_932_live,1,8,I will do that.,ERPos+,1c,
20180826-061846_932_live,0,9,"Oh gosh, that is so great of you.",EEPos+,2a,
20180826-061846_932_live,0,9,Even just a little helps them so very much.,EENeg+,3a,
20180826-061846_932_live,0,9,You are doing a wonderful thing but you and someone else.,EEPos+,2b,
20180826-061846_932_live,0,9,Now when you see those commercials you can feel good that you did something to help.,EEPos+,2b,
20180826-061846_932_live,1,9,"Yes, it will be nice to know that I was able to give to them.",ERPos+,1c,
20180826-061846_932_live,0,10,"Well I hope you have a wonderful day and on behalf of the charity and the children it is going to, thanks for your help.",ERPos+,2a,
20180826-184037_209_live,0,0,"Hello, how are you?",,,
20180826-184037_209_live,1,0,"Fine, thank you.",,,
20180826-184037_209_live,1,0,How do you feel about donating to a children's charity?,ERNeg-,8,
20180826-184037_209_live,0,1,I always they to donate when ever I am able.,ERPos+,1b,
20180826-184037_209_live,0,1,"Especially childrens charities, children are so innocent and deserve the best chance at life.",ERPos+,1b,
20180826-184037_209_live,1,1,But do you really trust the charities that you give to?,ERPos-,5a,
20180826-184037_209_live,1,1,Do you know if they are actually using that money for the intended purpose?,ERPos-,5a,
